League,Team,Player,Recent_Matches,Recent_Minutes,Recent_Goals,Recent_Assists,Recent_Yellow_Cards,Recent_Red_Cards,Recent_xG,Recent_xA,Recent_Shots,Recent_Shots_On_Target,Recent_Passes_Completed,Recent_Tackles,Recent_Interceptions,Recent_Fouls
Premier League,Bournemouth,Philip Billing,10,184,0,0,1,0,0.6,0.0,0,0,0,5,5,3
Premier League,Bournemouth,Max Aarons,3,86,0,0,0,0,0.0,0.0,0,0,0,2,1,0
Premier League,Bournemouth,Daniel Jebbison,13,80,0,0,1,0,0.2,0.0,0,0,0,2,1,2
Premier League,Bournemouth,Ben Winterburn,3,23,0,0,0,0,0.0,0.0,0,0,0,0,2,0
Premier League,Bournemouth,Julio Soler,1,2,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Premier League,Bournemouth,Remy Rees-Dottin,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Zain Silcott-Duberry,1,1,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Premier League,Bournemouth,Daniel Adu-Adjei,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Matai Akinmboni,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Jaidon Anthony,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Will Dennis,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Archie Harris,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Hamed Junior Traorè,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Callan Mckenna,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Dominic Sadi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Bournemouth,Maxwell Wellings,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Nathan Collins,35,3150,2,3,5,0,2.5,0.0,0,0,0,22,32,24
Premier League,Brentford,Bryan Mbeumo,35,3144,18,6,3,0,10.8,0.0,0,0,0,29,14,23
Premier League,Brentford,Mark Flekken,34,3005,0,2,1,0,0.0,0.0,0,0,0,4,0,0
Premier League,Brentford,Keane Lewis-Potter,35,2839,1,3,6,0,2.6,0.0,0,0,0,26,19,16
Premier League,Brentford,Mikkel Damsgaard,35,2658,2,10,2,0,2.6,0.0,0,0,0,43,26,18
Premier League,Brentford,Yoane Wissa,32,2650,18,3,2,0,16.5,0.0,0,0,0,12,8,28
Premier League,Brentford,Christian Nørgaard,31,2549,5,3,6,1,3.9,0.0,0,0,0,45,45,41
Premier League,Brentford,Vitaly Janelt,32,2254,1,3,3,0,0.8,0.0,0,0,0,22,27,24
Premier League,Brentford,Sepp van den Berg,28,2316,0,0,2,0,1.7,0.0,0,0,0,22,20,20
Premier League,Brentford,Kevin Schade,35,2069,10,2,3,0,7.7,0.0,0,0,0,23,5,20
Premier League,Brentford,Ethan Pinnock,22,1913,2,0,2,0,1.1,0.0,0,0,0,19,24,8
Premier League,Brentford,Kristoffer Ajer,22,1405,0,0,5,0,0.8,0.0,0,0,0,17,12,12
Premier League,Brentford,Yehor Yarmoliuk,28,1196,0,0,5,0,0.6,0.0,0,0,0,24,10,13
Premier League,Brentford,Mads Roerslev,19,1101,0,2,2,0,0.2,0.0,0,0,0,8,4,6
Premier League,Brentford,Mathias Jensen,21,816,0,2,2,0,0.2,0.0,0,0,0,9,8,7
Premier League,Brentford,Fabio Carvalho,19,455,2,1,1,0,2.5,0.0,0,0,0,9,3,5
Premier League,Brentford,Michael Kayode,9,291,0,1,1,0,0.1,0.0,0,0,0,8,4,5
Premier League,Brentford,Ben Mee,7,183,0,0,2,0,0.0,0.0,0,0,0,2,4,5
Premier League,Brentford,Hákon Rafn Valdimarsson,2,145,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Thiago,5,142,0,0,0,0,0.1,0.0,0,0,0,2,2,3
Premier League,Brentford,Edmond-Paris Maghoma,8,119,0,0,0,0,0.1,0.0,0,0,0,1,1,2
Premier League,Brentford,Rico Henry,4,83,0,0,0,0,0.0,0.0,0,0,0,0,1,1
Premier League,Brentford,Yunus Emre Konak,9,41,0,0,0,0,0.2,0.0,0,0,0,4,0,3
Premier League,Brentford,Kim Jisoo,3,30,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Premier League,Brentford,Frank Onyeka,2,25,0,0,0,0,0.0,0.0,0,0,0,0,0,2
Premier League,Brentford,Gustavo Nunes,3,12,0,0,0,0,0.0,0.0,0,0,0,2,0,0
Premier League,Brentford,Jayden Meghoma,1,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Ryan Trevitt,1,4,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Premier League,Brentford,Benjamin Arthur,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Julian Eyestone,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Benjamin Fredrick,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Iwan Morgan,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Myles Peart-Harris,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brentford,Tony Yogane,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Bart Verbruggen,33,2970,0,1,5,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Jan Paul van Hecke,31,2688,1,1,8,1,1.3,0.0,0,0,0,26,23,23
Premier League,Brighton,Kaoru Mitoma,33,2521,9,3,1,0,8.8,0.0,0,0,0,26,13,39
Premier League,Brighton,Carlos Baleba,31,2403,3,1,8,1,3.0,0.0,0,0,0,41,40,38
Premier League,Brighton,Pervis Estupiñán,28,2222,1,1,5,0,1.1,0.0,0,0,0,39,34,33
Premier League,Brighton,Lewis Dunk,25,2083,0,0,5,0,0.8,0.0,0,0,0,10,13,7
Premier League,Brighton,João Pedro,27,1948,10,6,4,1,8.9,0.0,0,0,0,12,9,26
Premier League,Brighton,Danny Welbeck,28,1942,9,4,5,0,8.1,0.0,0,0,0,14,5,11
Premier League,Brighton,Jack Hinshelwood,23,1744,2,2,5,0,1.5,0.0,0,0,0,18,15,16
Premier League,Brighton,Yasin Ayari,31,1759,1,1,3,0,2.2,0.0,0,0,0,29,20,33
Premier League,Brighton,Joël Veltman,20,1665,0,0,4,0,0.5,0.0,0,0,0,28,18,27
Premier League,Brighton,Georginio Rutter,28,1656,5,3,2,0,4.6,0.0,0,0,0,15,10,34
Premier League,Brighton,Yankuba Minteh,29,1587,6,4,6,0,4.0,0.0,0,0,0,32,11,20
Premier League,Brighton,Simon Adingra,26,956,2,1,0,0,2.2,0.0,0,0,0,14,8,11
Premier League,Brighton,Matt O'Riley,18,847,1,1,1,0,2.0,0.0,0,0,0,9,13,13
Premier League,Brighton,Igor,12,903,0,0,4,0,0.0,0.0,0,0,0,4,4,9
Premier League,Brighton,Tariq Lamptey,14,802,2,2,0,0,0.4,0.0,0,0,0,10,6,13
Premier League,Brighton,Adam Webster,11,617,0,0,0,0,0.0,0.0,0,0,0,5,14,5
Premier League,Brighton,Mats Wieffer,22,745,1,3,5,0,0.7,0.0,0,0,0,22,13,20
Premier League,Brighton,Brajan Gruda,18,508,0,3,0,0,0.4,0.0,0,0,0,6,2,6
Premier League,Brighton,Ferdi Kadioglu,6,385,1,0,1,0,0.4,0.0,0,0,0,6,8,5
Premier League,Brighton,Diego Gómez,13,441,0,0,0,0,0.7,0.0,0,0,0,10,7,7
Premier League,Brighton,James Milner,3,169,0,0,1,0,0.2,0.0,0,0,0,2,2,3
Premier League,Brighton,Julio Enciso,12,294,0,0,0,0,1.0,0.0,0,0,0,0,0,3
Premier League,Brighton,Evan Ferguson,13,246,1,0,0,0,0.5,0.0,0,0,0,3,0,3
Premier League,Brighton,Jason Steele,2,180,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Solly March,8,168,0,0,2,0,0.1,0.0,0,0,0,3,2,2
Premier League,Brighton,Billy Gilmour,2,98,0,0,0,0,0.1,0.0,0,0,0,3,0,2
Premier League,Brighton,Eiran Cashin,2,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Jakub Moder,4,11,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Jeremy Sarmiento,1,9,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Valentín Barco,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Killian Cahill,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Harry Howell,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Joe Knight,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Ruairi Mcconville,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Mark O'Mahony,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Carl Rushworth,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Imari Samuels,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Freddie Simmonds,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Jacob Slater,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Brighton,Charlie Tasker,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Fulham,Bernd Leno,35,3150,0,1,4,0,0.0,0.0,0,0,0,2,0,0
Premier League,Fulham,Antonee Robinson,34,2989,0,10,8,0,0.7,0.0,0,0,0,57,57,31
Premier League,Fulham,Alex Iwobi,35,2796,9,6,1,0,4.6,0.0,0,0,0,23,13,17
Premier League,Fulham,Calvin Bassey,33,2894,1,0,7,0,1.0,0.0,0,0,0,33,18,26
Premier League,Fulham,Raúl Jiménez,35,2224,10,3,4,0,11.2,0.0,0,0,0,23,10,37
Premier League,Fulham,Joachim Andersen,26,2313,0,0,5,1,1.0,0.0,0,0,0,17,30,15
Premier League,Fulham,Saša Lukić,28,2169,0,2,12,0,1.2,0.0,0,0,0,37,26,62
Premier League,Fulham,Sander Berge,28,2091,0,0,5,0,0.2,0.0,0,0,0,28,20,29
Premier League,Fulham,Emile Smith Rowe,31,1886,6,2,2,0,4.4,0.0,0,0,0,18,11,18
Premier League,Fulham,Andreas Pereira,31,1879,2,4,7,0,3.5,0.0,0,0,0,12,8,27
Premier League,Fulham,Kenny Tete,19,1504,0,2,4,0,1.2,0.0,0,0,0,34,29,28
Premier League,Fulham,Timothy Castagne,24,1649,0,1,1,0,0.4,0.0,0,0,0,29,22,15
Premier League,Fulham,Adama Traoré,33,1592,2,6,3,0,3.9,0.0,0,0,0,12,1,20
Premier League,Fulham,Issa Diop,21,1339,0,0,2,0,0.5,0.0,0,0,0,12,9,10
Premier League,Fulham,Harry Wilson,22,1003,5,1,2,0,3.7,0.0,0,0,0,9,5,10
Premier League,Fulham,Rodrigo Muniz,31,964,8,1,1,0,5.8,0.0,0,0,0,5,5,11
Premier League,Fulham,Ryan Sessegnon,13,470,4,2,1,0,1.6,0.0,0,0,0,11,3,16
Premier League,Fulham,Reiss Nelson,11,487,1,1,1,0,1.1,0.0,0,0,0,6,5,6
Premier League,Fulham,Jorge Cuenca,6,259,0,0,0,0,0.0,0.0,0,0,0,2,2,2
Premier League,Fulham,Tom Cairney,22,494,1,0,3,1,0.2,0.0,0,0,0,5,4,8
Premier League,Fulham,Willian,9,241,0,0,0,0,0.3,0.0,0,0,0,1,1,1
Premier League,Fulham,Joshua King,5,80,0,0,0,0,0.2,0.0,0,0,0,3,1,2
Premier League,Fulham,Harrison Reed,12,109,0,0,2,0,0.2,0.0,0,0,0,3,1,6
Premier League,Fulham,Martial Godo,1,16,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Premier League,Fulham,Carlos Vinícius,3,16,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Fulham,Jay Stansfield,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Premier League,Fulham,Samuel Amissah,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Fulham,Steven Benda,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Dean Henderson,35,3150,0,0,3,0,0.0,0.0,0,0,0,1,0,0
Premier League,Crystal Palace,Tyrick Mitchell,35,2942,0,4,2,0,1.2,0.0,0,0,0,54,14,20
Premier League,Crystal Palace,Daniel Muñoz,34,2958,4,4,10,0,4.7,0.0,0,0,0,74,40,49
Premier League,Crystal Palace,Marc Guéhi,33,2969,3,2,9,1,2.0,0.0,0,0,0,31,25,23
Premier League,Crystal Palace,Maxence Lacroix,32,2846,1,1,5,0,3.1,0.0,0,0,0,40,52,33
Premier League,Crystal Palace,Jean-Philippe Mateta,34,2517,14,2,2,0,12.1,0.0,0,0,0,12,2,27
Premier League,Crystal Palace,Eberechi Eze,31,2427,5,8,1,0,9.1,0.0,0,0,0,22,11,11
Premier League,Crystal Palace,Ismaila Sarr,35,2482,7,4,4,0,9.1,0.0,0,0,0,10,9,13
Premier League,Crystal Palace,Jefferson Lerma,30,2034,0,1,8,0,1.0,0.0,0,0,0,15,37,34
Premier League,Crystal Palace,Will Hughes,30,1899,0,3,11,0,1.0,0.0,0,0,0,33,19,60
Premier League,Crystal Palace,Chris Richards,21,1652,1,0,4,1,1.3,0.0,0,0,0,28,15,11
Premier League,Crystal Palace,Adam Wharton,20,1318,0,2,2,0,0.4,0.0,0,0,0,14,20,12
Premier League,Crystal Palace,Daichi Kamada,31,1424,0,0,4,1,1.1,0.0,0,0,0,27,16,27
Premier League,Crystal Palace,Trevoh Chalobah,12,1060,3,0,1,0,1.2,0.0,0,0,0,16,19,10
Premier League,Crystal Palace,Eddie Nketiah,26,895,1,1,6,1,4.5,0.0,0,0,0,6,2,26
Premier League,Crystal Palace,Nathaniel Clyne,13,483,0,0,1,0,0.0,0.0,0,0,0,8,3,2
Premier League,Crystal Palace,Cheick Doucouré,13,452,0,0,1,0,0.4,0.0,0,0,0,8,11,7
Premier League,Crystal Palace,Justin Devenny,20,429,1,0,1,0,0.7,0.0,0,0,0,9,0,7
Premier League,Crystal Palace,Odsonne Édouard,2,115,0,0,0,0,0.4,0.0,0,0,0,0,0,4
Premier League,Crystal Palace,Joachim Andersen,1,90,0,0,1,0,0.0,0.0,0,0,0,1,0,2
Premier League,Crystal Palace,Chadi Riad,1,90,0,0,0,0,0.0,0.0,0,0,0,2,2,1
Premier League,Crystal Palace,Ben Chilwell,6,139,0,0,1,0,0.1,0.0,0,0,0,4,4,2
Premier League,Crystal Palace,Jeffrey Schlupp,12,103,0,0,0,0,0.2,0.0,0,0,0,0,0,1
Premier League,Crystal Palace,Romain Esse,4,34,1,0,0,0,0.3,0.0,0,0,0,2,1,0
Premier League,Crystal Palace,Matheus França,2,26,1,0,0,0,0.1,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Jordan Ayew,1,21,0,0,1,0,0.5,0.0,0,0,0,0,0,1
Premier League,Crystal Palace,Caleb Kporha,2,13,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Premier League,Crystal Palace,Asher Agbinone,2,6,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Premier League,Crystal Palace,Joel Ward,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Naouirou Ahamada,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Rob Holding,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Sam Johnstone,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Zachariah Marsh,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Remi Matthews,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Kaden Rodney,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Matt Turner,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Crystal Palace,Franco Umeh-Chibueze,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Rayan Aït-Nouri,34,2865,4,7,7,1,2.6,0.0,0,0,0,52,24,30
Premier League,Wolves,João Gomes,33,2781,3,1,10,1,2.7,0.0,0,0,0,62,25,67
Premier League,Wolves,Nélson Semedo,31,2661,0,4,7,0,0.8,0.0,0,0,0,34,23,44
Premier League,Wolves,Jørgen Strand Larsen,32,2463,13,2,4,0,10.0,0.0,0,0,0,6,5,46
Premier League,Wolves,André,30,2249,0,0,7,0,0.4,0.0,0,0,0,48,32,34
Premier League,Wolves,José Sá,27,2430,0,0,2,0,0.0,0.0,0,0,0,2,0,4
Premier League,Wolves,Matheus Cunha,30,2425,15,6,3,0,7.9,0.0,0,0,0,21,17,41
Premier League,Wolves,Toti Gomes,28,2344,0,1,6,0,0.7,0.0,0,0,0,38,23,23
Premier League,Wolves,Matt Doherty,28,1965,2,1,6,0,1.0,0.0,0,0,0,20,21,18
Premier League,Wolves,Jean-Ricner Bellegarde,32,1551,2,6,3,0,1.3,0.0,0,0,0,22,10,29
Premier League,Wolves,Santiago Bueno,28,1683,0,0,2,0,0.4,0.0,0,0,0,21,15,26
Premier League,Wolves,Mario Lemina,17,1364,1,3,4,0,1.4,0.0,0,0,0,31,27,17
Premier League,Wolves,Emmanuel Agbadou,13,1140,0,0,2,0,0.3,0.0,0,0,0,18,9,5
Premier League,Wolves,Craig Dawson,15,971,0,0,2,0,0.5,0.0,0,0,0,3,9,6
Premier League,Wolves,Marshall Munetsi,11,878,1,1,0,0,3.0,0.0,0,0,0,10,6,15
Premier League,Wolves,Gonçalo Guedes,26,783,2,4,1,0,2.2,0.0,0,0,0,4,5,14
Premier League,Wolves,Sam Johnstone,7,630,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Pablo Sarabia,21,716,3,2,3,0,2.9,0.0,0,0,0,8,4,14
Premier League,Wolves,Rodrigo Gomes,22,672,2,0,0,0,0.6,0.0,0,0,0,13,5,3
Premier League,Wolves,Hwang Hee-chan,20,651,2,0,0,0,0.8,0.0,0,0,0,4,2,6
Premier League,Wolves,Yerson Mosquera,5,441,0,0,2,0,0.3,0.0,0,0,0,7,10,6
Premier League,Wolves,Tommy Doyle,24,488,0,1,1,0,0.6,0.0,0,0,0,6,5,5
Premier League,Wolves,Carlos Forbs,10,239,0,0,2,0,0.1,0.0,0,0,0,5,1,2
Premier League,Wolves,Daniel Bentley,1,90,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Pedro Lima,3,70,0,0,0,0,0.1,0.0,0,0,0,0,2,1
Premier League,Wolves,Daniel Podence,2,48,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Nasser Djiga,4,21,0,0,0,0,0.0,0.0,0,0,0,0,2,0
Premier League,Wolves,Chiquinho,1,7,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Premier League,Wolves,Alfie Pond,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Boubacar Traoré,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Tawanda Chirewa,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Luke Cundle,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Tom Edozie,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Tom King,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Mateus Mane,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Bastien Meupiyou,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Wolves,Wesley Okoduwa,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Jordan Pickford,35,3150,0,1,7,0,0.0,0.0,0,0,0,0,1,0
Premier League,Everton,James Tarkowski,33,2922,1,1,6,0,1.3,0.0,0,0,0,40,41,35
Premier League,Everton,Vitaliy Mykolenko,32,2812,0,1,3,0,0.4,0.0,0,0,0,33,37,20
Premier League,Everton,Idrissa Gana Gueye,34,2794,0,3,8,0,1.1,0.0,0,0,0,74,44,51
Premier League,Everton,Abdoulaye Doucouré,30,2425,3,1,5,1,3.9,0.0,0,0,0,27,9,46
Premier League,Everton,Iliman Ndiaye,30,2252,7,0,3,0,5.2,0.0,0,0,0,25,17,24
Premier League,Everton,Jarrad Branthwaite,28,2348,0,1,4,0,1.1,0.0,0,0,0,20,23,10
Premier League,Everton,Jack Harrison,31,1900,1,0,0,0,3.3,0.0,0,0,0,21,9,13
Premier League,Everton,Dominic Calvert-Lewin,23,1588,3,1,2,0,6.2,0.0,0,0,0,7,6,27
Premier League,Everton,Ashley Young,29,1622,1,3,6,1,0.3,0.0,0,0,0,29,23,25
Premier League,Everton,Jake O'Brien,18,1391,2,0,5,0,0.7,0.0,0,0,0,16,4,13
Premier League,Everton,Jesper Lindstrøm,25,1239,0,1,2,0,2.1,0.0,0,0,0,25,12,15
Premier League,Everton,James Garner,18,1324,0,1,3,0,0.3,0.0,0,0,0,27,17,18
Premier League,Everton,Dwight McNeil,18,1262,4,4,1,0,1.1,0.0,0,0,0,6,5,6
Premier League,Everton,Orel Mangala,19,1261,1,0,2,0,1.1,0.0,0,0,0,8,21,24
Premier League,Everton,Beto,27,1268,7,0,2,0,6.6,0.0,0,0,0,6,3,30
Premier League,Everton,Michael Keane,11,852,2,0,5,0,0.4,0.0,0,0,0,7,10,9
Premier League,Everton,Carlos Alcaraz,12,580,1,2,4,0,1.3,0.0,0,0,0,5,4,10
Premier League,Everton,Tim Iroegbunam,17,567,0,1,4,0,0.2,0.0,0,0,0,13,15,15
Premier League,Everton,Armando Broja,10,334,0,0,1,0,0.1,0.0,0,0,0,1,1,6
Premier League,Everton,Nathan Patterson,10,347,0,1,1,0,0.1,0.0,0,0,0,6,2,6
Premier League,Everton,Séamus Coleman,3,197,0,0,1,0,0.6,0.0,0,0,0,1,1,0
Premier League,Everton,Roman Dixon,1,90,0,0,0,0,0.0,0.0,0,0,0,5,1,0
Premier League,Everton,Harrison Armstrong,3,48,0,0,1,0,0.4,0.0,0,0,0,0,0,2
Premier League,Everton,Youssef Chermiti,4,45,0,0,1,0,0.1,0.0,0,0,0,0,0,1
Premier League,Everton,Mason Holgate,1,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Callum Bates,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Asmir Begović,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Coby Ebere,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Isaac Heath,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Neal Maupay,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Jenson Metcalfe,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,Martin Sherif,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Everton,João Virgínia,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,André Onana,33,2970,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Premier League,Manchester Utd,Bruno Fernandes,33,2758,8,9,4,2,9.5,0.0,0,0,0,47,25,26
Premier League,Manchester Utd,Diogo Dalot,32,2788,0,3,5,0,2.0,0.0,0,0,0,39,37,40
Premier League,Manchester Utd,Noussair Mazraoui,34,2639,0,1,2,0,0.7,0.0,0,0,0,60,34,37
Premier League,Manchester Utd,Matthijs de Ligt,29,2123,2,0,3,0,2.5,0.0,0,0,0,22,33,16
Premier League,Manchester Utd,Alejandro Garnacho,34,2146,6,2,3,0,7.2,0.0,0,0,0,18,13,12
Premier League,Manchester Utd,Manuel Ugarte Ribeiro,27,1706,1,2,10,0,1.0,0.0,0,0,0,46,26,38
Premier League,Manchester Utd,Lisandro Martínez,20,1751,2,1,7,0,1.3,0.0,0,0,0,24,32,22
Premier League,Manchester Utd,Rasmus Højlund,29,1744,4,0,2,0,3.8,0.0,0,0,0,1,1,15
Premier League,Manchester Utd,Kobbie Mainoo,22,1506,0,0,5,0,0.6,0.0,0,0,0,25,19,27
Premier League,Manchester Utd,Amad Diallo,23,1639,7,6,3,0,4.2,0.0,0,0,0,28,11,19
Premier League,Manchester Utd,Harry Maguire,24,1539,1,0,7,0,1.4,0.0,0,0,0,13,37,17
Premier League,Manchester Utd,Casemiro,22,1335,1,0,3,0,1.7,0.0,0,0,0,46,12,17
Premier League,Manchester Utd,Joshua Zirkzee,32,1402,3,1,2,0,4.8,0.0,0,0,0,8,6,9
Premier League,Manchester Utd,Marcus Rashford,15,978,4,1,2,0,1.7,0.0,0,0,0,4,4,8
Premier League,Manchester Utd,Leny Yoro,20,1114,0,0,5,0,0.7,0.0,0,0,0,11,18,9
Premier League,Manchester Utd,Christian Eriksen,21,1028,0,2,4,0,0.4,0.0,0,0,0,9,7,8
Premier League,Manchester Utd,Patrick Dorgu,9,630,0,0,3,1,0.4,0.0,0,0,0,17,4,14
Premier League,Manchester Utd,Mason Mount,14,430,1,0,3,0,2.3,0.0,0,0,0,4,3,14
Premier League,Manchester Utd,Victor Lindelöf,13,485,0,0,1,0,0.0,0.0,0,0,0,1,7,7
Premier League,Manchester Utd,Jonny Evans,6,290,0,0,1,0,0.1,0.0,0,0,0,5,4,5
Premier League,Manchester Utd,Harry Amass,4,256,0,0,0,0,0.0,0.0,0,0,0,2,2,2
Premier League,Manchester Utd,Luke Shaw,5,218,0,0,1,0,0.0,0.0,0,0,0,3,2,2
Premier League,Manchester Utd,Altay Bayındır,2,180,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,Tyler Fredricson,2,165,0,0,0,0,0.0,0.0,0,0,0,3,1,0
Premier League,Manchester Utd,Tyrell Malacia,3,100,0,0,1,0,0.0,0.0,0,0,0,1,1,3
Premier League,Manchester Utd,Chidozie Obi-Martin,6,155,0,0,1,0,0.6,0.0,0,0,0,1,0,3
Premier League,Manchester Utd,Ayden Heaven,2,95,0,0,0,0,0.0,0.0,0,0,0,3,1,2
Premier League,Manchester Utd,Toby Collyer,6,179,0,0,0,0,0.2,0.0,0,0,0,9,2,2
Premier League,Manchester Utd,Antony,8,141,0,0,0,0,1.0,0.0,0,0,0,3,2,2
Premier League,Manchester Utd,Scott McTominay,2,19,0,0,0,0,0.1,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,Jayce Fitzgerald,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,Jack Fletcher,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,Hubert Graczyk,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,Elyh Harrison,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Premier League,Manchester Utd,Tom Heaton,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
