League;Team;Player;Player_URL;Nation;Pos;Age;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR
Bundesliga;Werder Bremen;Patrice Čović;https://fbref.com/en/players/099bf7b3/Patrice-Covic;;MF;17;0;0;;;;;;;;;;
Bundesliga;Werder Bremen;Isak Hansen-Aarøen;https://fbref.com/en/players/4f96ed39/Isak-Hansen-Aaroen;;MF;20;0;0;;;;;;;;;;
Bundesliga;Werder Bremen;Markus Kolke;https://fbref.com/en/players/b114d86c/Markus-Kolke;;GK;34;0;0;;;;;;;;;;
Bundesliga;Werder Bremen;Abdenego Nankishi;https://fbref.com/en/players/da19001d/Abdenego-Nankishi;;FW;22;0;0;;;;;;;;;;
Bundesliga;Werder Bremen;Mick Schmetgens;https://fbref.com/en/players/ef6a6dfc/Mick-Schmetgens;;MF;17;0;0;;;;;;;;;;
Bundesliga;Werder Bremen;Maik Łukowicz;https://fbref.com/en/players/855a652d/Maik-Lukowicz;;FW;30;0;0;;;;;;;;;;
Bundesliga;Gladbach;Julian Weigl;https://fbref.com/en/players/346d51d9/Julian-Weigl;;MF;29;31;31;2,701;30.0;0;2;2;0;0;0;7;0
Bundesliga;Gladbach;Ko Itakura;https://fbref.com/en/players/97d545ae/Ko-Itakura;;DF;28;30;30;2,7;30.0;3;0;3;3;0;0;5;0
Bundesliga;Gladbach;Tim Kleindienst;https://fbref.com/en/players/258a6f4d/Tim-Kleindienst;;FW;29;30;30;2,647;29.4;16;7;23;15;1;2;5;1
Bundesliga;Gladbach;Joe Scally;https://fbref.com/en/players/236f02cd/Joe-Scally;;DF;22;30;30;2,509;27.9;0;0;0;0;0;0;6;0
Bundesliga;Gladbach;Robin Hack;https://fbref.com/en/players/0174ba21/Robin-Hack;;FW;26;31;25;2,031;22.6;4;7;11;4;0;0;4;0
Bundesliga;Gladbach;Nico Elvedi;https://fbref.com/en/players/48035304/Nico-Elvedi;;DF;28;23;23;2;22.2;1;1;2;1;0;0;1;0
Bundesliga;Gladbach;Alassane Pléa;https://fbref.com/en/players/bc6bd723/Alassane-Plea;;MF,FW;32;28;23;1,797;20.0;11;4;15;10;1;1;3;0
Bundesliga;Gladbach;Lukas Ullrich;https://fbref.com/en/players/d646c218/Lukas-Ullrich;;DF;21;24;22;1,723;19.1;1;2;3;1;0;0;4;0
Bundesliga;Gladbach;Rocco Reitz;https://fbref.com/en/players/cc971106/Rocco-Reitz;;MF;22;25;19;1,666;18.5;2;1;3;2;0;0;1;0
Bundesliga;Gladbach;Moritz Nicolas;https://fbref.com/en/players/226ddf9d/Moritz-Nicolas;;GK;27;19;19;1,639;18.2;0;0;0;0;0;0;0;0
Bundesliga;Gladbach;Kevin Stöger;https://fbref.com/en/players/e5649a78/Kevin-Stoger;;MF;31;29;16;1,512;16.8;3;3;6;1;2;2;3;0
Bundesliga;Gladbach;Franck Honorat;https://fbref.com/en/players/db7849ca/Franck-Honorat;;FW;28;17;16;1,282;14.2;4;7;11;4;0;0;0;0
Bundesliga;Gladbach;Philipp Sander;https://fbref.com/en/players/5c90bad8/Philipp-Sander;;MF;27;25;14;1,259;14.0;1;0;1;1;0;0;2;0
Bundesliga;Gladbach;Marvin Friedrich;https://fbref.com/en/players/b77f44a4/Marvin-Friedrich;;DF;29;22;9;989;11.0;0;1;1;0;0;0;0;0
Bundesliga;Gladbach;Nathan N'Goumou;https://fbref.com/en/players/e110ea4b/Nathan-NGoumou;;FW;25;19;9;828;9.2;2;1;3;2;0;0;0;0
Bundesliga;Gladbach;Jonas Omlin;https://fbref.com/en/players/c631f952/Jonas-Omlin;;GK;31;10;9;798;8.9;0;0;0;0;0;0;0;1
Bundesliga;Gladbach;Luca Netz;https://fbref.com/en/players/e79269bd/Luca-Netz;;DF;21;24;8;969;10.8;0;2;2;0;0;0;2;0
Bundesliga;Gladbach;Tomáš Čvančara;https://fbref.com/en/players/298c8aa1/Tomas-Cvancara;;FW;24;26;7;793;8.8;2;0;2;2;0;0;5;1
Bundesliga;Gladbach;Stefan Lainer;https://fbref.com/en/players/4aea5077/Stefan-Lainer;;DF;32;19;4;601;6.7;1;0;1;1;0;0;2;0
Bundesliga;Gladbach;Tiago Cardoso;https://fbref.com/en/players/79268b9c/Tiago-Cardoso;;GK;19;5;4;380;4.2;0;0;0;0;0;0;0;0
Bundesliga;Gladbach;Florian Neuhaus;https://fbref.com/en/players/36a59ba4/Florian-Neuhaus;;MF;28;16;2;366;4.1;0;1;1;0;0;0;1;0
Bundesliga;Gladbach;Fabio Chiarodia;https://fbref.com/en/players/48780156/Fabio-Chiarodia;;DF;19;15;2;289;3.2;1;0;1;1;0;0;0;0
Bundesliga;Gladbach;Tobias Sippel;https://fbref.com/en/players/0d8a37c2/Tobias-Sippel;;GK;37;1;0;59;0.7;0;0;0;0;0;0;0;0
Bundesliga;Gladbach;Shiō Fukuda;https://fbref.com/en/players/056a8552/Shio-Fukuda;;FW,MF;21;5;0;51;0.6;1;0;1;1;0;0;0;0
Bundesliga;Gladbach;Grant Ranos;https://fbref.com/en/players/0ee6ea6a/Grant-Ranos;;FW;21;2;0;20;0.2;0;0;0;0;0;0;1;0
Bundesliga;Gladbach;Noah Pesch;https://fbref.com/en/players/19704b7c/Noah-Pesch;;FW;19;1;0;6;0.1;0;0;0;0;0;0;0;0
Bundesliga;Gladbach;Veit Stange;https://fbref.com/en/players/e52d33d0/Veit-Stange;;MF;21;0;0;;;;;;;;;;
Bundesliga;Gladbach;Niklas Swider;https://fbref.com/en/players/74ccab28/Niklas-Swider;;MF;18;0;0;;;;;;;;;;
Bundesliga;Stuttgart;Alexander Nübel;https://fbref.com/en/players/afb0c500/Alexander-Nubel;;GK;28;32;32;2,88;32.0;0;1;1;0;0;0;0;0
Bundesliga;Stuttgart;Angelo Stiller;https://fbref.com/en/players/3b1ed320/Angelo-Stiller;;MF;24;31;30;2,726;30.3;1;8;9;1;0;0;6;0
Bundesliga;Stuttgart;Atakan Karazor;https://fbref.com/en/players/5762be5c/Atakan-Karazor;;MF;28;30;29;2,438;27.1;1;4;5;1;0;0;10;1
Bundesliga;Stuttgart;Maximilian Mittelstädt;https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt;;DF;28;29;26;2,312;25.7;1;6;7;1;0;0;5;0
Bundesliga;Stuttgart;Julian Chabot;https://fbref.com/en/players/ae7058f9/Julian-Chabot;;DF;27;29;25;2,089;23.2;3;1;4;3;0;0;11;1
Bundesliga;Stuttgart;Chris Führich;https://fbref.com/en/players/0cf778df/Chris-Fuhrich;;MF,FW;27;31;22;1,868;20.8;2;2;4;2;0;0;1;0
Bundesliga;Stuttgart;Enzo Millot;https://fbref.com/en/players/f76022e7/Enzo-Millot;;MF,FW;22;27;21;1,718;19.1;5;4;9;5;0;1;8;0
Bundesliga;Stuttgart;Ermedin Demirović;https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic;;FW;27;32;20;1,806;20.1;13;1;14;13;0;2;2;0
Bundesliga;Stuttgart;Jamie Leweling;https://fbref.com/en/players/13fe7b69/Jamie-Leweling;;MF,FW;24;25;20;1,532;17.0;2;2;4;2;0;0;4;0
Bundesliga;Stuttgart;Josha Vagnoman;https://fbref.com/en/players/fb377d11/Josha-Vagnoman;;DF,MF;24;24;18;1,728;19.2;1;1;2;1;0;0;4;0
Bundesliga;Stuttgart;Deniz Undav;https://fbref.com/en/players/dd549382/Deniz-Undav;;FW,MF;28;25;18;1,546;17.2;8;2;10;8;0;0;4;0
Bundesliga;Stuttgart;Nick Woltemade;https://fbref.com/en/players/7ca196eb/Nick-Woltemade;;FW,MF;23;26;15;1,449;16.1;10;2;12;8;2;3;5;1
Bundesliga;Stuttgart;Anthony Rouault;https://fbref.com/en/players/9b545925/Anthony-Rouault;;DF;23;18;14;1,212;13.5;1;0;1;1;0;0;1;0
Bundesliga;Stuttgart;Leonidas Stergiou;https://fbref.com/en/players/08391d76/Leonidas-Stergiou;;DF;23;12;11;852;9.5;1;2;3;1;0;0;0;1
Bundesliga;Stuttgart;Ramon Hendriks;https://fbref.com/en/players/5a28ad23/Ramon-Hendriks;;DF;23;24;9;1,064;11.8;0;1;1;0;0;0;3;0
Bundesliga;Stuttgart;Fabian Rieder;https://fbref.com/en/players/c2bd8585/Fabian-Rieder;;MF,FW;23;21;8;867;9.6;1;3;4;1;0;0;1;0
Bundesliga;Stuttgart;Finn Jeltsch;https://fbref.com/en/players/227c9f36/Finn-Jeltsch;;DF;18;10;8;740;8.2;0;0;0;0;0;0;2;0
Bundesliga;Stuttgart;Anrie Chase;https://fbref.com/en/players/ee2cf168/Anrie-Chase;;DF;21;12;7;734;8.2;0;0;0;0;0;0;1;0
Bundesliga;Stuttgart;Ameen Al-Dakhil;https://fbref.com/en/players/93e08bce/Ameen-Al-Dakhil;;DF;23;7;6;432;4.8;0;0;0;0;0;0;0;1
Bundesliga;Stuttgart;Jacob Bruun Larsen;https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen;;MF,FW;26;14;3;407;4.5;1;0;1;1;0;0;1;0
Bundesliga;Stuttgart;El Bilal Touré;https://fbref.com/en/players/47c609d5/El-Bilal-Toure;;FW,MF;23;12;3;356;4.0;2;1;3;2;0;0;0;0
Bundesliga;Stuttgart;Pascal Stenzel;https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel;;DF;29;9;3;216;2.4;0;0;0;0;0;0;0;0
Bundesliga;Stuttgart;Yannik Keitel;https://fbref.com/en/players/d2c580ce/Yannik-Keitel;;MF;25;10;2;252;2.8;0;0;0;0;0;0;1;0
Bundesliga;Stuttgart;Luca Jaquez;https://fbref.com/en/players/a400da8e/Luca-Jaquez;;DF;21;3;1;113;1.3;0;0;0;0;0;0;0;0
Bundesliga;Stuttgart;Frans Krätzig;https://fbref.com/en/players/1fc08838/Frans-Kratzig;;DF;22;1;1;56;0.6;0;0;0;0;0;0;0;0
Bundesliga;Stuttgart;Justin Diehl;https://fbref.com/en/players/d82a310a/Justin-Diehl;;FW,DF;20;6;0;104;1.2;1;0;1;1;0;0;0;0
Bundesliga;Stuttgart;Dan-Axel Zagadou;https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou;;DF,MF;25;2;0;29;0.3;0;0;0;0;0;0;1;0
Bundesliga;Stuttgart;Jarzinho Malanga;https://fbref.com/en/players/d17b4d71/Jarzinho-Malanga;;DF;18;1;0;2;0.0;0;0;0;0;0;0;0;0
Bundesliga;Stuttgart;Fabian Bredlow;https://fbref.com/en/players/d28339cb/Fabian-Bredlow;;GK;30;0;0;;;;;;;;;;
Bundesliga;Stuttgart;Stefan Drljača;https://fbref.com/en/players/1f964b1b/Stefan-Drljaca;;GK;26;0;0;;;;;;;;;;
Bundesliga;Stuttgart;Silas Katompa;https://fbref.com/en/players/de4cac2d/Silas-Katompa;;FW,MF;26;0;0;;;;;;;;;;
Bundesliga;Augsburg;Jeffrey Gouweleeuw;https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw;;DF;33;31;31;2,764;30.7;1;4;5;1;0;1;9;0
Bundesliga;Augsburg;Dimitris Giannoulis;https://fbref.com/en/players/112c495e/Dimitris-Giannoulis;;DF;29;29;29;2,47;27.4;1;4;5;1;0;0;7;0
Bundesliga;Augsburg;Frank Onyeka;https://fbref.com/en/players/2944f86f/Frank-Onyeka;;MF;27;29;28;2,426;27.0;0;1;1;0;0;0;8;0
Bundesliga;Augsburg;Marius Wolf;https://fbref.com/en/players/fa661778/Marius-Wolf;;DF;29;31;27;2,086;23.2;1;3;4;1;0;0;2;0
Bundesliga;Augsburg;Chrislain Matsima;https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima;;DF;22;28;26;2,371;26.3;1;0;1;1;0;0;4;0
Bundesliga;Augsburg;Kristijan Jakić;https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic;;MF;27;29;25;2,126;23.6;0;1;1;0;0;0;2;0
Bundesliga;Augsburg;Alexis Claude-Maurice;https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice;;MF,FW;26;26;23;1,977;22.0;9;2;11;9;0;0;4;0
Bundesliga;Augsburg;Elvis Rexhbeçaj;https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj;;MF;27;25;22;1,765;19.6;1;1;2;1;0;0;8;0
Bundesliga;Augsburg;Samuel Essende;https://fbref.com/en/players/821550ce/Samuel-Essende;;FW;27;29;20;1,626;18.1;7;2;9;7;0;0;4;1
Bundesliga;Augsburg;Phillip Tietz;https://fbref.com/en/players/3397e7b5/Phillip-Tietz;;FW;27;32;18;1,58;17.6;6;2;8;5;1;1;4;0
Bundesliga;Augsburg;Finn Dahmen;https://fbref.com/en/players/dee3013b/Finn-Dahmen;;GK;27;17;17;1,53;17.0;0;0;0;0;0;0;0;0
Bundesliga;Augsburg;Nediljko Labrović;https://fbref.com/en/players/208fc867/Nediljko-Labrovic;;GK;25;15;15;1,35;15.0;0;0;0;0;0;0;0;0
Bundesliga;Augsburg;Keven Schlotterbeck;https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck;;DF;28;18;15;1,297;14.4;3;1;4;3;0;0;4;1
Bundesliga;Augsburg;Cedric Zesiger;https://fbref.com/en/players/2bab583c/Cedric-Zesiger;;DF;26;13;13;1,053;11.7;0;2;2;0;0;0;7;1
Bundesliga;Augsburg;Fredrik Jensen;https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen;;MF;27;19;9;751;8.3;0;0;0;0;0;0;0;0
Bundesliga;Augsburg;Maximilian Bauer;https://fbref.com/en/players/44a20f0c/Maximilian-Bauer;;DF;25;11;8;658;7.3;0;0;0;0;0;0;1;0
Bundesliga;Augsburg;Arne Maier;https://fbref.com/en/players/ab700320/Arne-Maier;;MF;26;26;7;873;9.7;0;0;0;0;0;0;0;1
Bundesliga;Augsburg;Henri Koudossou;https://fbref.com/en/players/2b9745cb/Henri-Koudossou;;DF;25;20;4;715;7.9;0;0;0;0;0;0;1;0
Bundesliga;Augsburg;Mert Kömür;https://fbref.com/en/players/ec68a918/Mert-Komur;;MF;19;18;3;527;5.9;2;1;3;2;0;0;1;0
Bundesliga;Augsburg;Ruben Vargas;https://fbref.com/en/players/6ecbddf6/Ruben-Vargas;;MF,FW;26;8;3;305;3.4;0;0;0;0;0;0;3;0
Bundesliga;Augsburg;Noahkai Banks;https://fbref.com/en/players/118e3ac3/Noahkai-Banks;;DF;18;8;2;278;3.1;0;0;0;0;0;0;2;0
Bundesliga;Augsburg;Mads Pedersen;https://fbref.com/en/players/582a5247/Mads-Pedersen;;DF;28;7;2;235;2.6;0;0;0;0;0;0;0;0
Bundesliga;Augsburg;Tim Breithaupt;https://fbref.com/en/players/ed98c321/Tim-Breithaupt;;MF;23;2;2;120;1.3;0;1;1;0;0;0;0;0
Bundesliga;Augsburg;Steve Mounié;https://fbref.com/en/players/19ba6c6d/Steve-Mounie;;FW,MF;30;15;1;327;3.6;1;0;1;1;0;0;2;0
Bundesliga;Augsburg;Robert Gumny;https://fbref.com/en/players/1df0c0b9/Robert-Gumny;;DF;26;5;1;182;2.0;0;0;0;0;0;0;2;0
Bundesliga;Augsburg;Arne Engels;https://fbref.com/en/players/554bcc91/Arne-Engels;;MF,FW;21;1;1;79;0.9;0;0;0;0;0;0;1;0
Bundesliga;Augsburg;Yusuf Kabadayı;https://fbref.com/en/players/a4a94bb2/Yusuf-Kabadayi;;FW,MF;21;5;0;71;0.8;1;0;1;1;0;0;0;0
Bundesliga;Augsburg;Mergim Berisha;https://fbref.com/en/players/eb6e14be/Mergim-Berisha;;FW;26;2;0;40;0.4;0;0;0;0;0;0;1;0
Bundesliga;Augsburg;Niklas Dorsch;https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch;;MF;27;1;0;32;0.4;0;0;0;0;0;0;0;0
Bundesliga;Augsburg;David Deger;https://fbref.com/en/players/9de65094/David-Deger;;MF;25;0;0;;;;;;;;;;
Bundesliga;Augsburg;Juan Ignacio Cabrera;https://fbref.com/en/players/906d859a/Juan-Ignacio-Cabrera;;MF;22;0;0;;;;;;;;;;
Bundesliga;Augsburg;Daniel Klein;https://fbref.com/en/players/ab679ecf/Daniel-Klein;;GK;24;0;0;;;;;;;;;;
Bundesliga;Augsburg;Mahmut Kücüksahin;https://fbref.com/en/players/5c954071/Mahmut-Kucuksahin;;DF;21;0;0;;;;;;;;;;
Bundesliga;Augsburg;Felix Meiser;https://fbref.com/en/players/a769e4ba/Felix-Meiser;;DF;18;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Kilian Fischer;https://fbref.com/en/players/79f7302a/Kilian-Fischer;;DF;24;31;28;2,237;24.9;1;0;1;1;0;0;7;0
Bundesliga;Wolfsburg;Kamil Grabara;https://fbref.com/en/players/62182b1d/Kamil-Grabara;;GK;26;27;27;2,405;26.7;0;0;0;0;0;0;2;0
Bundesliga;Wolfsburg;Mohamed Amoura;https://fbref.com/en/players/6597f8b6/Mohamed-Amoura;;FW;24;29;27;2,29;25.4;10;8;18;8;2;2;6;0
Bundesliga;Wolfsburg;Konstantinos Koulierakis;https://fbref.com/en/players/cba21b0d/Konstantinos-Koulierakis;;DF;21;28;26;2,288;25.4;0;2;2;0;0;0;4;0
Bundesliga;Wolfsburg;Maximilian Arnold;https://fbref.com/en/players/86e119e0/Maximilian-Arnold;;MF;30;27;26;2,266;25.2;3;5;8;3;0;0;7;1
Bundesliga;Wolfsburg;Denis Vavro;https://fbref.com/en/players/08990838/Denis-Vavro;;DF;29;27;25;2,281;25.3;2;0;2;2;0;0;4;0
Bundesliga;Wolfsburg;Joakim Mæhle;https://fbref.com/en/players/c459a650/Joakim-Maehle;;DF;27;26;23;2,008;22.3;3;4;7;3;0;0;6;0
Bundesliga;Wolfsburg;Tiago Tomás;https://fbref.com/en/players/b492126a/Tiago-Tomas;;FW,MF;22;31;23;1,882;20.9;6;1;7;6;0;0;7;0
Bundesliga;Wolfsburg;Jonas Wind;https://fbref.com/en/players/2077ae86/Jonas-Wind;;FW,MF;26;30;20;1,876;20.8;8;3;11;7;1;2;2;0
Bundesliga;Wolfsburg;Patrick Wimmer;https://fbref.com/en/players/cb11b429/Patrick-Wimmer;;MF,FW;23;27;20;1,637;18.2;3;4;7;3;0;0;5;1
Bundesliga;Wolfsburg;Bence Dárdai;https://fbref.com/en/players/dcb6f03c/Bence-Dardai;;MF;19;20;16;1,288;14.3;1;1;2;1;0;0;0;0
Bundesliga;Wolfsburg;Mattias Svanberg;https://fbref.com/en/players/92d83c27/Mattias-Svanberg;;MF;26;20;14;1,219;13.5;3;1;4;3;0;0;4;0
Bundesliga;Wolfsburg;Ridle Baku;https://fbref.com/en/players/442b56fa/Ridle-Baku;;FW,MF;27;15;14;1,17;13.0;2;1;3;2;0;0;2;0
Bundesliga;Wolfsburg;Yannick Gerhardt;https://fbref.com/en/players/62ab9184/Yannick-Gerhardt;;MF,DF;31;27;13;1,338;14.9;1;1;2;1;0;0;5;1
Bundesliga;Wolfsburg;Jakub Kamiński;https://fbref.com/en/players/202b3b68/Jakub-Kaminski;;DF,MF;22;20;10;995;11.1;0;2;2;0;0;0;2;0
Bundesliga;Wolfsburg;Sebastiaan Bornauw;https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw;;DF;26;14;8;787;8.7;2;1;3;2;0;0;2;0
Bundesliga;Wolfsburg;Cedric Zesiger;https://fbref.com/en/players/2bab583c/Cedric-Zesiger;;DF;26;7;5;522;5.8;0;0;0;0;0;0;4;0
Bundesliga;Wolfsburg;Aster Vranckx;https://fbref.com/en/players/f86cd5df/Aster-Vranckx;;MF;22;13;5;511;5.7;0;0;0;0;0;0;1;0
Bundesliga;Wolfsburg;Marius Müller;https://fbref.com/en/players/04ac779b/Marius-Muller;;GK;31;6;5;475;5.3;0;0;0;0;0;0;0;0
Bundesliga;Wolfsburg;Andreas Skov Olsen;https://fbref.com/en/players/c50cee19/Andreas-Skov-Olsen;;FW,DF;25;10;4;462;5.1;1;1;2;1;0;0;0;0
Bundesliga;Wolfsburg;Salih Özcan;https://fbref.com/en/players/15413fa5/Salih-Ozcan;;MF;27;11;3;353;3.9;0;0;0;0;0;0;0;0
Bundesliga;Wolfsburg;Lukas Nmecha;https://fbref.com/en/players/0cc5f4a5/Lukas-Nmecha;;FW,MF;26;17;2;374;4.2;2;0;2;2;0;0;1;0
Bundesliga;Wolfsburg;Mads Roerslev;https://fbref.com/en/players/57c94db2/Mads-Roerslev;;DF;25;6;2;268;3.0;0;0;0;0;0;0;0;0
Bundesliga;Wolfsburg;David Odogu;https://fbref.com/en/players/6a58d68c/David-Odogu;;DF;18;3;2;195;2.2;0;0;0;0;0;0;0;0
Bundesliga;Wolfsburg;Lovro Majer;https://fbref.com/en/players/fc46aab1/Lovro-Majer;;MF;27;7;2;185;2.1;2;0;2;1;1;1;1;0
Bundesliga;Wolfsburg;Kevin Paredes;https://fbref.com/en/players/5c50fdbc/Kevin-Paredes;;DF;22;2;2;123;1.4;0;1;1;0;0;0;1;0
Bundesliga;Wolfsburg;Kevin Behrens;https://fbref.com/en/players/30ae134d/Kevin-Behrens;;FW;34;17;0;154;1.7;1;0;1;1;0;0;2;0
Bundesliga;Wolfsburg;Jonathan Akaegbobi;https://fbref.com/en/players/1e7e01d8/Jonathan-Akaegbobi;;FW;19;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Mathys Angély;https://fbref.com/en/players/d818c3eb/Mathys-Angely;;DF;18;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Bartosz Białek;https://fbref.com/en/players/763b8b37/Bartosz-Bialek;;FW;23;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Bennit Bröger;https://fbref.com/en/players/2d6b4904/Bennit-Broger;;MF;18;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Nicolas Cozza;https://fbref.com/en/players/8f325097/Nicolas-Cozza;;DF;26;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Till Neininger;https://fbref.com/en/players/96cab35b/Till-Neininger;;DF;18;0;0;;;;;;;;;;
Bundesliga;Wolfsburg;Pavao Pervan;https://fbref.com/en/players/c89e8aae/Pavao-Pervan;;GK;37;0;0;;;;;;;;;;
Bundesliga;Union Berlin;Danilho Doekhi;https://fbref.com/en/players/f67c9d29/Danilho-Doekhi;;DF;26;32;32;2,88;32.0;1;1;2;1;0;0;4;0
Bundesliga;Union Berlin;Diogo Leite;https://fbref.com/en/players/c4987edc/Diogo-Leite;;DF;26;30;29;2,546;28.3;1;2;3;1;0;0;3;0
Bundesliga;Union Berlin;Rani Khedira;https://fbref.com/en/players/59e4b92e/Rani-Khedira;;MF;31;30;29;2,543;28.3;1;0;1;1;0;0;7;0
Bundesliga;Union Berlin;Benedict Hollerbach;https://fbref.com/en/players/2a158218/Benedict-Hollerbach;;FW,MF;23;32;28;2,363;26.3;9;1;10;9;0;0;3;0
Bundesliga;Union Berlin;Frederik Rønnow;https://fbref.com/en/players/a70b8345/Frederik-Ronnow;;GK;32;27;27;2,43;27.0;0;0;0;0;0;0;2;0
Bundesliga;Union Berlin;Christopher Trimmel;https://fbref.com/en/players/056d2d95/Christopher-Trimmel;;DF,MF;38;24;19;1,648;18.3;0;3;3;0;0;0;5;0
Bundesliga;Union Berlin;Janik Haberer;https://fbref.com/en/players/70dcf94d/Janik-Haberer;;MF,DF;31;26;19;1,516;16.8;0;0;0;0;0;0;0;0
Bundesliga;Union Berlin;Tom Rothe;https://fbref.com/en/players/90c1f9a4/Tom-Rothe;;DF,MF;20;24;17;1,518;16.9;3;3;6;3;0;0;4;1
Bundesliga;Union Berlin;Jeong Woo-yeong;https://fbref.com/en/players/6190474d/Jeong-Woo-yeong;;MF,FW;25;23;17;1,263;14.0;3;2;5;3;0;0;2;0
Bundesliga;Union Berlin;András Schäfer;https://fbref.com/en/players/049751d7/Andras-Schafer;;MF;26;24;16;1,454;16.2;1;1;2;1;0;0;3;0
Bundesliga;Union Berlin;Leopold Querfeld;https://fbref.com/en/players/9fd158d6/Leopold-Querfeld;;DF;21;25;15;1,567;17.4;2;2;4;2;0;0;7;0
Bundesliga;Union Berlin;Kevin Vogt;https://fbref.com/en/players/1d8e9add/Kevin-Vogt;;DF;33;17;15;1,305;14.5;1;0;1;0;1;1;6;0
Bundesliga;Union Berlin;Josip Juranović;https://fbref.com/en/players/0a084b35/Josip-Juranovic;;DF,MF;29;15;12;1,071;11.9;0;1;1;0;0;0;4;0
Bundesliga;Union Berlin;Aljoscha Kemlein;https://fbref.com/en/players/4658e309/Aljoscha-Kemlein;;MF;20;15;11;922;10.2;1;0;1;1;0;0;3;0
Bundesliga;Union Berlin;Robert Skov;https://fbref.com/en/players/ff98492b/Robert-Skov;;DF,MF;28;15;11;852;9.5;2;2;4;1;1;1;1;0
Bundesliga;Union Berlin;Tim Skarke;https://fbref.com/en/players/65857fdf/Tim-Skarke;;FW,MF;28;31;10;1,057;11.7;0;2;2;0;0;0;1;0
Bundesliga;Union Berlin;Jordan Pefok;https://fbref.com/en/players/b684a484/Jordan-Pefok;;FW;29;18;10;908;10.1;0;1;1;0;0;0;2;0
Bundesliga;Union Berlin;Andrej Ilic;https://fbref.com/en/players/cd2cb5bb/Andrej-Ilic;;FW;25;14;10;862;9.6;5;0;5;4;1;1;1;0
Bundesliga;Union Berlin;Yorbe Vertessen;https://fbref.com/en/players/e8ef59da/Yorbe-Vertessen;;MF,FW;24;17;7;718;8.0;1;0;1;1;0;0;2;0
Bundesliga;Union Berlin;Lucas Tousart;https://fbref.com/en/players/71ec39ef/Lucas-Tousart;;MF;28;14;6;531;5.9;0;1;1;0;0;0;2;0
Bundesliga;Union Berlin;Alexander Schwolow;https://fbref.com/en/players/0d55d942/Alexander-Schwolow;;GK;32;5;5;450;5.0;0;0;0;0;0;0;0;0
Bundesliga;Union Berlin;László Bénes;https://fbref.com/en/players/fe888e39/Laszlo-Benes;;MF,FW;27;21;2;516;5.7;2;1;3;2;0;0;4;0
Bundesliga;Union Berlin;Ivan Prtajin;https://fbref.com/en/players/f297a3f1/Ivan-Prtajin;;FW;28;5;2;161;1.8;0;0;0;0;0;0;0;0
Bundesliga;Union Berlin;Marin Ljubicic;https://fbref.com/en/players/774b7f08/Marin-Ljubicic;;FW,MF;23;11;1;225;2.5;1;1;2;1;0;0;1;0
Bundesliga;Union Berlin;Jérôme Roussillon;https://fbref.com/en/players/13203c45/Jerome-Roussillon;;DF,MF;32;7;1;136;1.5;0;0;0;0;0;0;0;0
Bundesliga;Union Berlin;Robin Gosens;https://fbref.com/en/players/2d970560/Robin-Gosens;;DF;30;1;1;90;1.0;0;0;0;0;0;0;1;0
Bundesliga;Union Berlin;Kevin Volland;https://fbref.com/en/players/64f69877/Kevin-Volland;;FW,MF;32;4;0;61;0.7;0;0;0;0;0;0;1;0
Bundesliga;Union Berlin;David Preu;https://fbref.com/en/players/6dcc8d89/David-Preu;;MF,DF;20;3;0;33;0.4;0;0;0;0;0;0;1;0
Bundesliga;Union Berlin;Paul Jaeckel;https://fbref.com/en/players/a93b6f4e/Paul-Jaeckel;;DF;26;0;0;;;;;;;;;;
Bundesliga;Union Berlin;Carl Klaus;https://fbref.com/en/players/8efed461/Carl-Klaus;;GK;31;0;0;;;;;;;;;;
Bundesliga;Union Berlin;Oluwaseun Ogbemudia;https://fbref.com/en/players/0664b57f/Oluwaseun-Ogbemudia;;DF;18;0;0;;;;;;;;;;
Bundesliga;St. Pauli;Nikola Vasilj;https://fbref.com/en/players/f038585f/Nikola-Vasilj;;GK;29;32;32;2,879;32.0;0;0;0;0;0;0;2;1
Bundesliga;St. Pauli;Hauke Wahl;https://fbref.com/en/players/f3db5b34/Hauke-Wahl;;DF;31;31;31;2,79;31.0;0;0;0;0;0;0;1;0
